artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count_x,genres,genre,count,label
Aerosmith,0.0785108765151515,0.4400151515151517,266323.13636363635,0.7904772727272731,0.0332414126515151,0.2631575757575757,-7.660575757575757,0.0477030303030302,127.87301515151516,0.5363053030303028,40.34090909090909,9,1,264,"['album rock', 'classic rock', 'hard rock', 'rock']",hard rock,52,68
Afrika Bambaataa,0.040272,0.8628,316120.0,0.8263999999999999,0.10549732,0.22232,-8.3888,0.10782,123.3372,0.6609999999999999,38.8,6,0,5,"['bronx hip hop', 'east coast hip hop', 'electro', 'hip hop', 'hip house', 'old school hip hop']",hip hop,83,24
Afrojack,0.1589,0.7322142857142858,260898.9285714285,0.7745714285714287,0.2104885857142856,0.2671928571428572,-5.323714285714286,0.1155857142857142,124.83514285714288,0.5702142857142858,52.78571428571429,7,0,14,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']",pop,180,0
Afroman,0.1913625,0.8704999999999999,307113.375,0.4691250000000001,1.675e-05,0.1511,-8.286875,0.3660000000000001,128.117375,0.673125,53.5,7,1,16,"['comedy rap', 'gangster rap', 'hip hop', 'rap']",hip hop,83,24
After 7,0.13903,0.6853999999999999,277688.0,0.6282,1.4429999999999996e-06,0.13668,-9.2335,0.0363499999999999,112.9191,0.6694999999999999,40.5,8,0,20,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",quiet storm,92,19
After The Fire,0.184545,0.6915,292593.5,0.7354999999999999,0.00040851,0.0807,-7.834999999999999,0.05675,121.0955,0.9255,48.5,7,1,4,['new wave'],new wave,57,56
Afu-Ra,0.201,0.8440000000000001,239413.0,0.857,5.88e-06,0.5379999999999999,-3.74,0.254,90.282,0.72,56.0,10,0,2,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']",hip hop,83,24
Against Me!,0.1086001374999999,0.51375,187171.75,0.8030000000000002,0.0074473375,0.21,-5.5283750000000005,0.100525,128.655375,0.5331250000000002,46.375,0,1,16,"['folk punk', 'gainesville indie', 'orgcore', 'punk', 'skate punk']",punk,64,40
Agatha Reilly,0.994,0.33,192353.0,0.005,0.976,0.109,-34.638000000000005,0.0499,85.06700000000002,0.0749,59.0,5,1,2,['background music'],background music,67,34
Agnes Baltsa,0.9745,0.294,697566.5,0.1884,0.0302,0.494,-19.6075,0.06015,98.0515,0.0869,34.0,2,1,2,"['classical mezzo-soprano', 'classical performance', 'opera']",opera,74,31
Agnes Giebel,0.9206666666666666,0.281,197035.0,0.3043333333333333,0.1943333333333333,0.3713333333333333,-11.728333333333332,0.0452333333333333,113.67766666666668,0.2763333333333333,0.0,6,1,3,['classical soprano'],classical soprano,62,45
Agnetha Fältskog,0.0594,0.5956666666666667,295311.0,0.3816666666666666,0.0018266666666666,0.0541333333333333,-16.45,0.0303,102.64366666666666,0.2533333333333333,42.333333333333336,2,1,3,"['classic swedish pop', 'europop', 'new wave pop']",new wave pop,118,10
Agnostic Front,0.0053022,0.2663333333333333,151563.0,0.9596666666666668,0.0008015666666666,0.267,-6.245,0.149,131.54733333333334,0.2243333333333333,37.0,4,1,6,"['chicano punk', 'crossover thrash', 'hardcore', 'hardcore punk', 'nyhc', 'old school thrash', 'punk', 'straight edge']",punk,64,40
Aiko,0.8903333333333333,0.4886666666666666,109005.33333333331,0.22,0.0,0.1629666666666666,-15.167333333333335,0.3096666666666667,132.135,0.2476666666666667,72.0,3,1,3,"['alternative r&b', 'pop', 'r&b', 'urban contemporary']",r&b,102,15
Ailee,0.262,0.606,232333.0,0.872,0.0,0.125,-2.114,0.0519,129.965,0.226,58.0,7,0,2,"['k-pop', 'korean pop']",k-pop,57,58
Aimee Mann,0.3728,0.578,239182.16666666663,0.5431666666666667,0.06684,0.2350666666666668,-10.216166666666668,0.0360666666666666,125.15966666666668,0.4718333333333334,44.16666666666666,10,1,12,"['folk', 'indie pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock']",new wave pop,118,10
Air,0.413656129032258,0.4749677419354839,262343.0322580645,0.5458387096774193,0.6088418387096773,0.1964612903225805,-10.076935483870963,0.0388354838709677,123.37935483870967,0.2835096774193548,43.64516129032258,8,0,31,"['adult standards', 'mellow gold', 'soft rock']",soft rock,86,22
Air Supply,0.4698437499999998,0.4448125000000001,252678.40625,0.4343124999999999,0.0016278884374999,0.208190625,-10.80796875,0.03083125,121.88596874999996,0.2826875,50.34375,5,1,64,"['adult standards', 'mellow gold', 'soft rock']",soft rock,86,22
Airbourne,0.00074625,0.5475000000000001,221406.5,0.8864999999999998,0.289483,0.305,-4.913,0.05455,138.03000000000003,0.4365,61.0,10,1,4,"['glam metal', 'hard rock', 'metal', 'rock', 'wrestling']",rock,127,8
Airship Express,0.963,0.255,184250.0,0.118,0.897,0.1009999999999999,-20.562,0.0769,139.642,0.109,66.0,6,1,2,['background music'],background music,67,34
Akademie für Alte Musik Berlin,0.935,0.193,183333.0,0.095,0.2769999999999999,0.109,-23.482,0.0468,107.44,0.0419,50.0,4,1,1,"['baroque ensemble', 'choral', 'classical', 'classical performance', 'early music', 'historically informed performance']",classical performance,127,7
Al B. Sure!,0.2068223529411764,0.6755294117647059,276273.7058823529,0.3990588235294117,0.0002224105882352,0.1140705882352941,-14.373823529411766,0.0408411764705882,107.66411764705882,0.5232352941176471,39.29411764705883,10,0,17,"['funk', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",r&b,102,15
Al Bowlly,0.9769423076923076,0.4661346153846156,190002.4423076923,0.0801403846153846,0.0898073657692307,0.1379923076923076,-19.46369230769232,0.0622038461538461,107.3989807692308,0.3096730769230769,7.057692307692308,7,1,52,"['adult standards', 'big band', 'british dance band', 'lounge', 'swing']",lounge,76,29
Al Jarreau,0.3341161290322582,0.653290322580645,275091.6451612903,0.4833870967741935,0.0035112719354838,0.1973935483870968,-13.977935483870969,0.0519290322580645,114.97419354838703,0.6585483870967739,36.903225806451616,2,1,62,"['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'soft rock', 'yacht rock']",smooth jazz,56,60
Al Johnson,0.406,0.631,309227.0,0.562,0.00112,0.0533,-11.402,0.0659,89.927,0.784,43.0,6,0,1,['background music'],background music,67,34
Al Stewart,0.2285,0.5301176470588238,302003.9411764706,0.5605882352941175,0.0172323682352941,0.1253235294117647,-10.39141176470588,0.0330999999999999,113.3244705882353,0.5135882352941176,31.882352941176467,2,1,34,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",mellow gold,74,30
Alabama,0.2633595327102804,0.5505794392523368,243665.3271028037,0.4719233644859817,0.0008672078971962,0.2317112149532712,-12.208663551401871,0.0397126168224299,116.42222897196264,0.5493009345794394,36.07009345794393,7,1,214,"['country', 'country road', 'country rock']",country rock,80,26
Alacranes Musical,0.3209946666666667,0.6318666666666669,180459.53333333333,0.7942666666666669,2.805666666666665e-05,0.16114,-3.5673333333333344,0.0761466666666666,152.29606666666663,0.818,47.86666666666667,9,1,30,"['banda', 'cumbia', 'duranguense', 'grupera', 'norteno', 'regional mexican']",grupera,62,46
Aladdin Original Broadway Cast,0.346,0.657,452467.0,0.555,1.68e-06,0.0299,-4.9510000000000005,0.153,92.092,0.632,50.0,5,1,2,['broadway'],broadway,82,25
Alain Boublil,0.76,0.342,265373.0,0.214,0.0,0.441,-16.442,0.0305,96.552,0.134,36.0,11,1,1,['broadway'],broadway,82,25
Alain Planes,0.9926666666666666,0.2743333333333333,293697.66666666674,0.0172133333333333,0.925,0.0677333333333333,-29.32833333333333,0.0416666666666666,65.921,0.0701,55.66666666666666,5,1,6,['classical piano'],classical piano,76,28
Alaina Castillo,0.892,0.51,185682.0,0.301,0.0,0.127,-5.343999999999999,0.0566,198.158,0.508,69.0,7,1,2,['pop'],pop,180,0
Alan Cumming,0.8013999999999999,0.6013999999999999,293061.2,0.2686,0.0,0.2542799999999999,-10.2606,0.13284,112.2076,0.4562000000000001,35.8,9,1,5,"['broadway', 'show tunes']",broadway,82,25
Alan Gilbert,0.907,0.4685833333333334,192716.75,0.2745833333333333,0.0008237233333333,0.1658499999999999,-12.926166666666669,0.0557416666666666,102.90208333333332,0.43525,0.75,0,1,12,"['classical performance', 'orchestral performance']",classical performance,127,7
Alan Hawkshaw,0.5175,0.48075,222356.75,0.4195,0.902,0.1195,-18.7495,0.04985,109.3735,0.7425,30.25,0,1,4,"['exotica', 'library music', 'lounge', 'spytrack']",lounge,76,29
Alan Howarth,0.021382,0.5685,171942.5,0.6025,0.8295000000000001,0.158,-12.5165,0.0342,137.8155,0.2105,29.0,11,1,4,"['classic soundtrack', 'horror synth', 'soundtrack']",soundtrack,52,67
Alan Jackson,0.3245987124463517,0.6319828326180256,210317.57081545063,0.53231330472103,0.0044985842918454,0.16933991416309,-9.479321888412018,0.0309630901287553,124.4351330472104,0.5812274678111589,44.738197424892704,7,1,233,"['contemporary country', 'country', 'country road']",country road,112,12
Alan Lomax,0.9134166666666664,0.4881666666666667,165174.08333333337,0.2177583333333333,0.0704054391666666,0.1868083333333333,-11.086166666666664,0.1097416666666666,119.30158333333334,0.4390833333333334,11.75,9,1,24,"['spirituals', 'traditional blues', 'traditional folk']",traditional folk,63,43
Alan Menken,0.85202947368421,0.2800105263157896,141676.90526315788,0.1694221052631578,0.5514486456842105,0.1912578947368421,-18.901063157894736,0.0633505263157894,113.97728421052632,0.2085347368421051,39.4,7,1,95,"['broadway', 'disney', 'hollywood', 'movie tunes', 'show tunes']",movie tunes,96,17
Alan Walker,0.1009893103448275,0.6345172413793103,203427.7931034483,0.7364482758620688,0.0344888006896551,0.1722206896551724,-4.945103448275862,0.0583655172413793,125.39113793103444,0.3040000000000001,71.6206896551724,10,1,29,['electro house'],electro house,64,42
Alban Berg,0.9647692307692306,0.3171538461538462,389936.3846153846,0.1525384615384615,0.1488361384615384,0.1739538461538461,-19.607307692307693,0.0675153846153846,101.41269230769232,0.1384384615384615,1.6153846153846154,10,1,13,"['classical performance', 'string quartet']",classical performance,127,7
Alban Berg Quartett,0.937,0.195,475387.0,0.0366,0.0114,0.0948,-28.131,0.0512,97.154,0.0886,29.0,3,1,2,"['classical performance', 'string quartet']",classical performance,127,7
Albert Hammond,0.3242200000000001,0.5442,215764.6,0.5660666666666666,6.390000000000001e-05,0.1724266666666666,-10.223333333333333,0.0299466666666666,102.85399999999998,0.6711333333333335,41.86666666666667,9,1,15,"['dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues', 'rock']",rock,127,8
Albert Hammond Jr,0.00202,0.4679999999999999,212680.0,0.715,0.733,0.087,-3.1010000000000004,0.0558,141.01,0.6,46.0,4,0,2,"['dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues', 'rock']",rock,127,8
Albertina Walker,0.602,0.457,550360.0,0.535,0.0,0.0486,-12.743,0.0799,98.043,0.515,24.0,8,1,1,['gospel'],gospel,66,36
Alberto Erede,0.9671282051282044,0.3346307692307689,208178.83333333328,0.1744461538461537,0.0193650535897435,0.2637102564102564,-18.49894871794872,0.0625141025641025,100.83107692307688,0.1859820512820512,0.1666666666666666,1,1,156,['opera'],opera,74,31
Alberto Y Roberto,0.4156,0.7020000000000001,205728.66666666663,0.5793333333333334,0.0,0.0875666666666666,-7.199666666666666,0.0325333333333333,139.34400000000002,0.745,50.66666666666666,7,1,6,"['cumbia', 'grupera', 'regional mexican']",regional mexican,53,66
Aldo Ciccolini,0.9925,0.521,225480.0,0.0211,0.8815,0.093,-31.1485,0.0774,104.0215,0.4665,40.5,7,1,4,['classical piano'],classical piano,76,28
Alec Benjamin,0.6058536585365856,0.6669024390243903,179124.90243902442,0.5755365853658538,9.441756097560978e-05,0.2092926829268293,-6.174975609756098,0.0698609756097561,123.1161219512195,0.5920975609756097,69.02439024390246,11,0,41,['pop'],pop,180,0
Alejandra Guzman,0.2275574999999999,0.5752500000000003,233670.6,0.6333,0.0001233155,0.25354,-9.059249999999995,0.0343149999999999,130.12060000000002,0.52475,51.45,7,1,40,"['grupera', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol']",latin pop,86,23
Alejandro Escovedo,0.0348949999999999,0.516,211686.5,0.8190000000000001,0.00019643,0.1825,-5.613,0.03685,133.632,0.665,39.5,2,1,4,"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'pub rock', 'roots rock']",roots rock,76,27
Alejandro Fernández,0.6030422535211268,0.5509718309859158,222543.28169014087,0.4283380281690142,0.0001286836619718,0.1956704225352113,-9.18398591549296,0.0412140845070422,120.61533802816902,0.5027042253521126,48.78873239436621,10,1,71,"['grupera', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera']",latin pop,86,23
Alessandro Corbelli,0.98,0.45,189333.0,0.261,0.000965,0.0686,-16.633,0.0798,136.941,0.296,33.0,4,1,1,"['classical baritone', 'italian baritone', 'opera']",opera,74,31
Alessio Bax,0.987,0.296,220773.0,0.0435,0.857,0.0786,-29.73,0.0411,72.282,0.0302,61.0,0,1,2,['classical piano'],classical piano,76,28
Alex & Sierra,0.7363333333333334,0.4843333333333333,218337.66666666663,0.335,0.0,0.1178666666666666,-7.504333333333332,0.0325333333333333,125.30066666666669,0.2613333333333333,68.33333333333333,0,1,6,"['indie cafe pop', 'neo mellow', 'pop', 'post-teen pop', 'viral pop']",post-teen pop,137,4
Alex Brightman,0.345,0.534,235286.0,0.754,0.0,0.248,-5.937,0.221,93.646,0.7020000000000001,66.0,5,0,1,"['broadway', 'hollywood', 'show tunes']",show tunes,136,5
Alex Bugnon,0.23376,0.6074,327768.0,0.5456,0.3637,0.16268,-10.646,0.03932,100.44980000000002,0.6325999999999999,33.4,2,1,10,['smooth jazz'],smooth jazz,56,60
Alex G,0.514,0.65,176147.0,0.6859999999999999,0.000188,0.138,-5.198,0.0314,124.023,0.4970000000000001,50.0,4,0,2,"['alternative rock', 'art pop', 'freak folk', 'garage psych', 'indie folk', 'indie garage rock', 'indie pop', 'indie rock', 'lo-fi', 'philly indie']",indie pop,65,37
Alex Gaudino,0.0015,0.627,223112.0,0.954,0.000814,0.292,-4.803999999999999,0.0425,128.016,0.312,71.0,2,1,1,"['disco house', 'edm', 'electro house', 'vocal house']",electro house,64,42
Alex Rose,0.4265,0.7252500000000001,329522.25,0.70075,8.08e-06,0.2095,-3.93325,0.109075,154.747,0.62175,73.5,6,0,4,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",reggaeton flow,58,55
Alex Wiley,0.0442,0.599,242755.0,0.8170000000000001,0.0,0.115,-5.4979999999999976,0.0779,136.32,0.494,49.0,1,1,2,"['chicago rap', 'deep underground hip hop', 'underground hip hop']",underground hip hop,108,14
Alexander 'Skip' Spence,0.6162857142857144,0.4052857142857143,216895.2857142857,0.3957142857142858,0.0305892857142857,0.2166428571428571,-14.290428571428572,0.0413999999999999,89.39357142857142,0.4444285714285714,24.57142857142857,5,1,14,"['cosmic american', 'country rock', 'experimental', 'folk rock', 'outsider', 'psychedelic rock']",folk rock,56,61
Alexander 23,0.513075,0.75675,155982.75,0.4055,0.01940034,0.18725,-8.741249999999999,0.1521249999999999,93.31775,0.4482499999999999,70.25,2,1,8,"['indie pop', 'indie r&b', 'pop']",pop,180,0
Alexander Acha,0.225,0.5329999999999999,233493.0,0.5589999999999999,0.0,0.217,-6.574,0.0321,136.037,0.284,70.0,2,1,2,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",latin pop,86,23
Alexander O'Neal,0.1883357142857142,0.7187142857142856,327991.3571428572,0.5630714285714286,0.0040784564285714,0.1896357142857143,-12.848214285714285,0.0373928571428571,109.42242857142858,0.6380714285714288,40.285714285714285,11,1,28,"['disco', 'funk', 'minneapolis sound', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",soul,90,20
Alexandra,0.225,0.932,307200.0,0.772,3.24e-06,0.176,-3.599,0.0369,135.063,0.863,63.0,0,1,2,"['bachata', 'latin', 'tropical']",tropical,59,53
Alexandre Desplat,0.8090588235294117,0.3145882352941176,151438.41176470587,0.1334823529411764,0.9284117647058824,0.0938470588235294,-23.514117647058825,0.0404647058823529,104.46982352941176,0.0715294117647058,48.11764705882353,9,0,17,"['compositional ambient', 'french soundtrack', 'hollywood', 'soundtrack']",hollywood,89,21
Alexandre Tharaud,0.993375,0.3896250000000001,277888.25,0.06254,0.917625,0.1047875,-26.33925000000001,0.052475,97.706125,0.1801,52.125,7,1,16,"['classical performance', 'classical piano']",classical performance,127,7
Alexei Lubimov,0.994,0.2019999999999999,531827.0,0.0048,0.938,0.0772,-37.422,0.0397,68.527,0.195,50.0,10,1,2,"['classical piano', 'historical keyboard']",classical piano,76,28
Alexi Murdoch,0.8691428571428573,0.5811428571428571,311445.8571428572,0.2857142857142857,0.3815042857142857,0.0976,-16.185142857142857,0.0378999999999999,117.47957142857142,0.3531428571428571,51.42857142857143,7,1,14,"['acoustic pop', 'british singer-songwriter', 'indie folk', 'neo mellow', 'stomp and holler']",neo mellow,71,32
Alexis Weissenberg,0.992,0.3129999999999999,333258.0,0.00757,0.8983333333333333,0.0666,-28.499666666666677,0.0510666666666666,98.163,0.037,48.66666666666666,1,1,6,['classical piano'],classical piano,76,28
Alexis y Fido,0.2123111111111111,0.8186111111111112,202805.11111111112,0.8205,0.0006388377777777,0.2254833333333333,-5.247833333333335,0.1181833333333333,101.06488888888892,0.7341111111111109,56.11111111111112,6,0,18,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",reggaeton flow,58,55
Alfred Brendel,0.9938125,0.3504375000000001,357854.875,0.0544125,0.9061875,0.0974125,-27.079874999999998,0.05041875,109.9066875,0.24169375,37.375,5,1,16,"['classical', 'classical performance', 'classical piano']",classical piano,76,28
Alfredo Olivas,0.4401999999999999,0.6775999999999999,226066.8,0.6705999999999999,2.56e-07,0.14018,-5.3896,0.05428,138.46200000000002,0.8783999999999998,61.8,3,1,10,"['banda', 'deep regional mexican', 'regional mexican pop']",regional mexican pop,54,64
Alfredo Simonetto,0.9698723404255316,0.4590851063829788,170007.53191489365,0.2362787234042553,0.0858322917021276,0.267831914893617,-17.09455319148936,0.1911148936170212,108.42989361702128,0.3281872340425533,0.0,0,1,47,['opera'],opera,74,31
Ali,0.1135666666666666,0.8213333333333334,319955.33333333326,0.547,0.0,0.1936666666666666,-7.528000000000001,0.2776666666666667,161.16133333333337,0.5933333333333333,55.66666666666666,8,1,3,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",r&b,102,15
Ali & Gipp,0.03885,0.865,271160.0,0.509,0.0,0.304,-7.49,0.245,82.99050000000003,0.8414999999999999,57.0,4,0,4,"['dirty south rap', 'pop rap', 'southern hip hop']",southern hip hop,149,3
Alice Cooper,0.1820925925925925,0.4492345679012341,244931.85185185185,0.6444074074074071,0.0557097358024691,0.2751345679012345,-11.3431975308642,0.0597506172839505,124.31409876543202,0.4877654320987654,35.77777777777778,9,1,162,"['album rock', 'blues rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",hard rock,52,68
